,committee_id,no_of_members,no_of_posts,no_of_events,followers,tags,weekly_post_rate,weekly_event_rate,predicted_score
1120,1121.0,14,14,8,17,sports,3.5,2.0,14.513248560406247
1121,1122.0,14,10,16,48,sports,2.5,4.0,24.160201369869068
1122,1123.0,14,13,17,28,sports,3.25,4.25,18.063055396683414
1123,1124.0,15,23,11,24,science,5.75,2.75,19.683533247639442
1124,1125.0,11,23,7,38,literature,5.75,1.75,24.585982747565744
1125,1126.0,14,13,11,18,science,3.25,2.75,14.561305753878914
1126,1127.0,14,21,13,33,sports,5.25,3.25,22.230872384547926
1127,1128.0,13,20,12,36,science,5.0,3.0,22.979279506581495
1128,1129.0,10,27,18,27,science,6.75,4.5,21.942529223711922
1129,1130.0,13,16,12,43,"science, literature",4.0,3.0,24.222033173313513
1130,1131.0,11,28,11,28,science,7.0,2.75,22.594821958800157
1131,1132.0,11,17,17,30,sports,4.25,4.25,19.971876408475445
1132,1133.0,13,29,16,32,science,7.25,4.0,24.29763958672974
1133,1134.0,10,20,7,18,literature,5.0,1.75,16.676130149533392
1134,1135.0,15,23,11,42,science,5.75,2.75,25.986682604687545
1135,1136.0,14,12,14,43,sports,3.0,3.5,23.013562090082385
1136,1137.0,12,23,19,27,literature,5.75,4.75,20.73405814048079
1137,1138.0,10,18,15,42,literature,4.5,3.75,24.47609375064863
1138,1139.0,11,26,20,38,sports,6.5,5.0,25.492336059989093
1139,1140.0,13,22,10,14,science,5.5,2.5,15.879665834027158
1140,1141.0,12,12,12,13,sports,3.0,3.0,12.50831316166888
1141,1142.0,14,25,20,49,sports,6.25,5.0,29.04214289626626
1142,1143.0,12,17,5,13,literature,4.25,1.25,14.018902015707793
1143,1144.0,15,11,16,47,sports,2.75,4.0,24.112144176396402
1144,1145.0,10,13,20,12,"sports, literature",3.25,5.0,12.460255968196213
1145,1146.0,15,15,16,48,science,3.75,4.0,25.670790223907982
1146,1147.0,13,16,16,19,literature,4.0,4.0,15.817834030582713
1147,1148.0,15,11,12,41,science,2.75,3.0,22.0110943907137
1148,1149.0,11,28,9,48,science,7.0,2.25,29.598321244409156
1149,1150.0,15,14,13,38,"science, literature",3.5,3.25,21.866922810295698
1150,1151.0,12,29,19,37,"sports, science, literature",7.25,4.75,26.04851440813199
1151,1152.0,15,17,8,30,"sports, science, literature",4.25,2.0,19.971876408475445
1152,1153.0,12,23,5,15,literature,5.75,1.25,16.53195856911539
1153,1154.0,15,16,15,39,sports,4.0,3.75,22.821333316191712
1154,1155.0,11,29,10,34,"sports, science, literature",7.25,2.5,24.99798951529064
1155,1156.0,11,22,8,37,sports,5.5,2.0,23.93369001247751
1156,1157.0,11,27,16,46,sports,6.75,4.0,28.595853545040473
1157,1158.0,11,13,8,24,science,3.25,2.0,16.662355539561613
1158,1159.0,11,18,15,44,"sports, science",4.5,3.75,25.17644367920953
1159,1160.0,15,30,17,41,"sports, science, literature",7.5,4.25,27.751332036061573
1160,1161.0,13,15,11,32,"sports, literature",3.75,2.75,20.06799079542078
1161,1162.0,12,22,17,40,science,5.5,4.25,24.98421490531886
1162,1163.0,11,27,20,33,"sports, science, literature",6.75,5.0,24.043579009394623
1163,1164.0,13,28,18,25,literature,7.0,4.5,21.544297065958805
1164,1165.0,15,12,10,43,science,3.0,2.5,23.013562090082385
1165,1166.0,12,14,13,48,science,3.5,3.25,25.3686724531002
1166,1167.0,14,11,9,40,science,2.75,2.25,21.66091942643325
1167,1168.0,14,12,12,44,"sports, literature",3.0,3.0,23.363737054362833
1168,1169.0,14,10,14,20,"science, literature",2.5,3.5,14.355302370016465
1169,1170.0,14,24,20,33,"sports, science, literature",6.0,5.0,23.137225696971274
1170,1171.0,12,15,11,40,literature,3.75,2.75,22.86939050966438
1171,1172.0,14,22,16,19,"sports, science, literature",5.5,4.0,17.630540655429407
1172,1173.0,14,16,6,36,literature,4.0,1.5,21.770808423350363
1173,1174.0,10,17,8,16,"sports, science, literature",4.25,2.0,15.069426908549143
1174,1175.0,12,22,17,47,"science, literature",5.5,4.25,27.43543965528201
1175,1176.0,12,10,6,35,science,2.5,1.5,19.607926834223214
1176,1177.0,14,10,9,28,science,2.5,2.25,17.156702084260065
1177,1178.0,14,16,8,32,science,4.0,2.0,20.370108566228563
1178,1179.0,13,28,6,14,"sports, literature",7.0,1.5,17.692372458873855
1179,1180.0,14,19,8,18,sports,4.75,2.0,16.37401237872561
1180,1181.0,11,12,10,46,science,3.0,2.5,24.064086982923733
1181,1182.0,10,24,8,40,literature,6.0,2.0,25.588450446934427
1182,1183.0,14,10,9,25,"sports, science",2.5,2.25,16.106177191418716
1183,1184.0,11,13,9,44,science,3.25,2.25,23.665854825170616
1184,1185.0,15,13,14,44,sports,3.25,3.5,23.665854825170616
1185,1186.0,11,28,11,18,literature,7.0,2.75,19.093072315995656
1186,1187.0,10,26,18,20,science,6.5,4.5,19.18918670294099
1187,1188.0,13,12,6,21,"science, literature",3.0,1.5,15.309712875912481
1188,1189.0,13,10,18,23,"sports, science, literature",2.5,4.5,15.405827262857814
1189,1190.0,10,25,12,40,"science, literature",6.25,3.0,25.89056821774221
1190,1191.0,14,21,20,38,science,5.25,5.0,23.981747205950178
1191,1192.0,15,26,12,35,"sports, literature",6.5,3.0,24.44181116714774
1192,1193.0,12,11,8,48,sports,2.75,2.0,24.46231914067685
1193,1194.0,14,15,19,24,sports,3.75,4.75,17.26659108117718
1194,1195.0,13,23,19,46,"sports, science",5.75,4.75,27.38738246180934
1195,1196.0,15,16,9,35,literature,4.0,2.25,21.42063345906991
1196,1197.0,10,29,18,27,science,7.25,4.5,22.546764765327488
1197,1198.0,11,27,6,29,science,6.75,1.5,22.642879152272823
1198,1199.0,12,20,11,27,"science, literature",5.0,2.75,19.827704828057442
1199,1200.0,13,12,17,18,"sports, science",3.0,4.25,14.259187983071131
1200,1201.0,15,24,17,38,"sports, literature",6.0,4.25,24.888100518373527
1201,1202.0,15,17,18,16,science,4.25,4.5,15.069426908549143
1202,1203.0,10,19,11,22,science,4.75,2.75,17.77471223584741
1203,1204.0,14,12,14,31,sports,3.0,3.5,18.81146251871698
1204,1205.0,15,20,5,40,"sports, science, literature",5.0,1.25,24.379979363703296
1205,1206.0,15,29,11,17,"science, literature",7.25,2.75,19.04501512252299
1206,1207.0,14,27,19,31,science,6.75,4.75,23.343229080833723
1207,1208.0,15,18,15,28,"sports, science",4.5,3.75,19.573644250722328
1208,1209.0,10,29,16,11,literature,7.25,4.0,16.943965336840286
1209,1210.0,10,28,5,43,"science, literature",7.0,1.25,27.847446423006907
1210,1211.0,10,21,10,12,science,5.25,2.5,14.877198134658475
1211,1212.0,13,27,20,24,science,6.75,5.0,20.892004330870574
1212,1213.0,15,18,7,36,science,4.5,1.75,22.37504396496593
1213,1214.0,15,24,8,23,"sports, literature",6.0,2.0,19.635476054166773
1214,1215.0,14,27,12,42,"science, literature",6.75,3.0,27.195153687918676
1215,1216.0,14,24,18,49,"science, literature",6.0,4.5,28.740025125458477
1216,1217.0,10,26,14,12,sports,6.5,3.5,16.38778698869739
1217,1218.0,13,28,17,29,science,7.0,4.25,22.944996923080605
1218,1219.0,12,28,5,43,science,7.0,1.25,27.847446423006907
1219,1220.0,15,11,12,23,"sports, science, literature",2.75,3.0,15.707945033665597
1220,1221.0,14,10,17,47,"science, literature",2.5,4.25,23.81002640558862
1221,1222.0,10,15,9,18,sports,3.75,2.25,15.16554129549448
1222,1223.0,15,22,7,30,literature,5.5,1.75,21.48246526251436
1223,1224.0,15,19,9,27,literature,4.75,2.25,19.52558705724966
1224,1225.0,12,22,5,38,science,5.5,1.25,24.28386497675796
1225,1226.0,11,11,6,35,science,2.75,1.5,19.910044605030997
1226,1227.0,11,21,6,50,science,5.25,1.5,28.183846777315576
1227,1228.0,14,10,19,48,"sports, science, literature",2.5,4.75,24.160201369869068
1228,1229.0,15,15,6,33,"science, literature",3.75,1.5,20.418165759701232
1229,1230.0,11,30,6,27,science,7.5,1.5,22.84888253613527
1230,1231.0,13,17,7,42,"sports, science",4.25,1.75,24.173975979840847
1231,1232.0,15,20,12,23,"sports, literature",5.0,3.0,18.42700497093564
1232,1233.0,15,30,17,32,"sports, science",7.5,4.25,24.599757357537523
1233,1234.0,11,26,12,16,"science, literature",6.5,3.0,17.78848684581919
1234,1235.0,13,18,14,44,literature,4.5,3.5,25.17644367920953
1235,1236.0,13,11,9,47,"science, literature",2.75,2.25,24.112144176396402
1236,1237.0,14,29,7,10,sports,7.25,1.75,16.593790372559837
1237,1238.0,15,19,9,16,"science, literature",4.75,2.25,15.67366245016471
1238,1239.0,13,23,16,19,"sports, science",5.75,4.0,17.93265842623719
1239,1240.0,14,28,6,48,"sports, science",7.0,1.5,29.598321244409156
1240,1241.0,11,18,13,47,"sports, science, literature",4.5,3.25,26.22696857205088
1241,1242.0,14,27,11,36,literature,6.75,2.75,25.094103902235975
1242,1243.0,14,11,15,30,science,2.75,3.75,18.159169783628748
1243,1244.0,12,16,20,29,science,4.0,5.0,19.319583673387214
1244,1245.0,12,11,14,34,"sports, science",2.75,3.5,19.55986964075055
1245,1246.0,15,12,11,31,science,3.0,2.75,18.81146251871698
1246,1247.0,15,23,7,13,"sports, science",5.75,1.75,15.83160864055449
1247,1248.0,12,16,19,33,science,4.0,4.75,20.720283530509015
1248,1249.0,13,17,13,18,"sports, science, literature",4.25,3.25,15.769776837110044
1249,1250.0,14,25,6,39,science,6.25,1.5,25.540393253461758
1250,1251.0,12,22,11,49,science,5.5,2.75,28.13578958384291
1251,1252.0,12,25,20,14,"sports, literature",6.25,5.0,16.786019146450506
1252,1253.0,10,19,19,11,science,4.75,4.75,13.92278762876246
1253,1254.0,11,27,14,13,science,6.75,3.5,17.040079723785624
1254,1255.0,15,13,14,35,"sports, literature",3.25,3.5,20.514280146646566
1255,1256.0,14,17,13,17,"sports, science",4.25,3.25,15.419601872829594
1256,1257.0,13,30,9,28,"sports, science",7.5,2.25,23.199057500415723
1257,1258.0,10,15,9,32,sports,3.75,2.25,20.06799079542078
1258,1259.0,15,10,15,26,science,2.5,3.75,16.456352155699165
1259,1260.0,11,28,15,12,science,7.0,3.75,16.992022530312955
1260,1261.0,15,10,11,18,science,2.5,2.75,13.654952441455565
1261,1262.0,11,17,20,42,"sports, science",4.25,5.0,24.173975979840847
1262,1263.0,15,15,15,45,science,3.75,3.75,24.620265331066634
1263,1264.0,12,18,12,15,"sports, science",4.5,3.0,15.021369715076476
1264,1265.0,12,14,12,26,"science, literature",3.5,3.0,17.664823238930296
1265,1266.0,10,15,14,33,sports,3.75,3.5,20.418165759701232
1266,1267.0,12,24,20,34,"sports, science",6.0,5.0,23.487400661251726
1267,1268.0,13,26,9,20,literature,6.5,2.25,19.18918670294099
1268,1269.0,12,20,18,22,"sports, science",5.0,4.5,18.076830006655193
1269,1270.0,14,24,8,40,"sports, science",6.0,2.0,25.588450446934427
1270,1271.0,11,19,15,43,"sports, science",4.75,3.75,25.12838648573686
1271,1272.0,13,22,8,25,"sports, science, literature",5.5,2.0,19.73159044111211
1272,1273.0,11,23,12,36,"sports, science",5.75,3.0,23.885632819004844
1273,1274.0,14,17,11,25,"sports, literature",4.25,2.75,18.221001587073197
1274,1275.0,11,11,20,47,"sports, literature",2.75,5.0,24.112144176396402
1275,1276.0,10,15,10,29,literature,3.75,2.5,19.01746590257943
1276,1277.0,12,23,9,32,"sports, literature",5.75,2.25,22.484932961883043
1277,1278.0,15,11,9,12,science,2.75,2.25,11.856020426580647
1278,1279.0,11,14,15,25,science,3.5,3.75,17.314648274649848
1279,1280.0,10,13,16,33,sports,3.25,4.0,19.813930218085666
1280,1281.0,10,17,17,24,science,4.25,4.25,17.870826622792745
1281,1282.0,15,21,14,19,literature,5.25,3.5,17.328422884621624
1282,1283.0,10,29,7,24,"sports, science",7.25,1.75,21.49623987248614
1283,1284.0,14,29,9,14,"sports, science, literature",7.25,2.25,17.994490229681638
1284,1285.0,14,23,16,37,"sports, literature",5.75,4.0,24.235807783285292
1285,1286.0,14,22,20,37,science,5.5,5.0,23.93369001247751
1286,1287.0,14,19,9,15,sports,4.75,2.25,15.32348748588426
1287,1288.0,10,11,10,50,"sports, science, literature",2.75,2.5,25.16266906923775
1288,1289.0,10,27,6,50,sports,6.75,1.5,29.996553402162274
1289,1290.0,15,24,10,24,literature,6.0,2.5,19.985651018447225
1290,1291.0,15,28,20,33,"sports, literature",7.0,5.0,24.345696780202406
1291,1292.0,14,13,11,25,"sports, literature",3.25,2.75,17.012530503842065
1292,1293.0,11,14,14,15,sports,3.5,3.5,13.812898631845346
1293,1294.0,11,14,14,11,sports,3.5,3.5,12.412198774723546
1294,1295.0,12,11,14,31,science,2.75,3.5,18.509344747909196
1295,1296.0,11,15,6,45,sports,3.75,1.5,24.620265331066634
1296,1297.0,12,26,19,14,"sports, science",6.5,4.75,17.08813691725829
1297,1298.0,13,14,17,29,science,3.5,4.25,18.71534813177165
1298,1299.0,14,18,14,10,"sports, science",4.5,3.5,13.270494893674227
1299,1300.0,15,25,8,19,sports,6.25,2.0,18.536893967852755
1300,1301.0,15,29,5,27,literature,7.25,1.25,22.546764765327488
1301,1302.0,12,14,10,25,"sports, science, literature",3.5,2.5,17.314648274649848
1302,1303.0,13,20,11,10,"sports, science, literature",5.0,2.75,13.874730435289791
1303,1304.0,14,11,18,42,science,2.75,4.5,22.36126935499415
1304,1305.0,15,28,20,32,science,7.0,5.0,23.995521815921958
1305,1306.0,14,21,8,41,science,5.25,2.0,25.032272098791527
1306,1307.0,10,12,12,15,science,3.0,3.0,13.20866309022978
1307,1308.0,14,26,10,13,science,6.5,2.5,16.73796195297784
1308,1309.0,14,17,16,24,literature,4.25,4.0,17.870826622792745
1309,1310.0,15,30,18,14,"sports, literature",7.5,4.5,18.29660800048942
1310,1311.0,13,12,7,16,"sports, science, literature",3.0,1.75,13.55883805451023
1311,1312.0,12,29,11,30,sports,7.25,2.75,23.59728965816884
1312,1313.0,14,29,8,20,"sports, science, literature",7.25,2.0,20.09554001536434
1313,1314.0,14,19,15,31,"sports, literature",4.75,3.75,20.92628691437146
1314,1315.0,13,12,15,45,science,3.0,3.75,23.713912018643285
1315,1316.0,10,25,6,26,"sports, science, literature",6.25,1.5,20.988118717815908
1316,1317.0,13,18,8,49,sports,4.5,2.0,26.92731850061178
1317,1318.0,10,21,13,20,literature,5.25,3.25,17.678597848902076
1318,1319.0,15,21,20,10,"sports, science, literature",5.25,5.0,14.176848206097574
1319,1320.0,14,17,15,36,science,4.25,3.75,22.072926194158146
1320,1321.0,10,12,17,20,science,3.0,4.25,14.959537911632031
1321,1322.0,10,26,6,14,"sports, science, literature",6.5,1.5,17.08813691725829
1322,1323.0,12,29,15,38,"sports, science, literature",7.25,3.75,26.39868937241244
1323,1324.0,15,17,20,33,"sports, literature",4.25,5.0,21.022401301316794
1324,1325.0,13,12,5,20,"sports, literature",3.0,1.25,14.959537911632031
1325,1326.0,10,17,13,17,science,4.25,3.25,15.419601872829594
1326,1327.0,13,17,8,18,science,4.25,2.0,15.769776837110044
1327,1328.0,12,15,8,47,"sports, science, literature",3.75,2.0,25.320615259627534
1328,1329.0,15,15,16,24,science,3.75,4.0,17.26659108117718
1329,1330.0,13,25,7,43,"sports, science",6.25,1.75,26.94109311058356
1330,1331.0,10,17,11,32,literature,4.25,2.75,20.672226337036346
1331,1332.0,15,14,18,23,"sports, science",3.5,4.5,16.614298346088944
1332,1333.0,15,26,20,20,literature,6.5,5.0,19.18918670294099
1333,1334.0,13,21,16,46,literature,5.25,4.0,26.783146920193776
1334,1335.0,11,28,7,13,science,7.0,1.75,17.342197494593407
1335,1336.0,11,27,6,18,"sports, science, literature",6.75,1.5,18.790954545187873
1336,1337.0,11,28,14,15,science,7.0,3.5,18.042547423154303
1337,1338.0,12,19,7,14,science,4.75,1.75,14.973312521603809
1338,1339.0,15,17,12,50,"sports, science, literature",4.25,3.0,26.975375694084445
1339,1340.0,14,13,16,17,"sports, literature",3.25,4.0,14.211130789598464
1340,1341.0,12,15,11,47,literature,3.75,2.75,25.320615259627534
1341,1342.0,13,16,13,47,"sports, science, literature",4.0,3.25,25.622733030435313
1342,1343.0,14,12,11,35,"sports, literature",3.0,2.75,20.21216237583878
1343,1344.0,13,16,11,45,science,4.0,2.75,24.922383101874416
1344,1345.0,14,17,16,37,sports,4.25,4.0,22.423101158438595
1345,1346.0,11,18,16,49,"sports, science",4.5,4.0,26.92731850061178
1346,1347.0,14,18,14,13,"sports, science",4.5,3.5,14.321019786515576
1347,1348.0,12,22,9,29,sports,5.5,2.25,21.132290298233908
1348,1349.0,11,19,13,48,"sports, science, literature",4.75,3.25,26.87926130713911
1349,1350.0,13,11,13,13,science,2.75,3.25,12.206195390861097
1350,1351.0,13,15,13,27,science,3.75,3.25,18.317115974018527
1351,1352.0,14,28,13,28,sports,7.0,3.25,22.594821958800157
1352,1353.0,14,14,20,23,"sports, science",3.5,5.0,16.614298346088944
1353,1354.0,14,14,20,25,"sports, literature",3.5,5.0,17.314648274649848
1354,1355.0,10,21,17,47,"science, literature",5.25,4.25,27.133321884474228
1355,1356.0,12,22,19,35,science,5.5,4.75,23.23334008391661
1356,1357.0,14,30,6,19,"sports, science",7.5,1.5,20.04748282189167
1357,1358.0,15,17,16,18,sports,4.25,4.0,15.769776837110044
1358,1359.0,14,25,15,13,sports,6.25,3.75,16.435844182170058
1359,1360.0,10,17,20,49,"sports, science",4.25,5.0,26.625200729803996
1360,1361.0,13,26,17,43,science,6.5,4.25,27.24321088139134
1361,1362.0,13,23,6,29,"sports, science",5.75,1.5,21.43440806904169
1362,1363.0,10,22,8,40,"science, literature",5.5,2.0,24.98421490531886
1363,1364.0,11,19,12,16,literature,4.75,3.0,15.67366245016471
1364,1365.0,10,21,13,17,science,5.25,3.25,16.628072956060727
1365,1366.0,15,20,5,15,sports,5.0,1.25,15.625605256692042
1366,1367.0,13,14,11,47,"sports, science, literature",3.5,2.75,25.01849748881975
1367,1368.0,12,10,19,50,"sports, science, literature",2.5,4.75,24.860551298429968
1368,1369.0,10,20,17,49,literature,5.0,4.25,27.531554042227345
1369,1370.0,15,29,20,34,literature,7.25,5.0,24.99798951529064
1370,1371.0,10,16,5,15,"sports, science",4.0,1.25,14.417134173460912
1371,1372.0,11,26,7,26,literature,6.5,1.75,21.29023648862369
1372,1373.0,15,12,17,23,sports,3.0,4.25,16.010062804473378
1373,1374.0,15,14,11,47,"sports, science, literature",3.5,2.75,25.01849748881975
1374,1375.0,13,13,13,32,science,3.25,3.25,19.463755253805214
1375,1376.0,10,10,7,14,science,2.5,1.75,12.254252584333765
1376,1377.0,10,14,8,46,"sports, literature",3.5,2.0,24.6683225245393
1377,1378.0,10,27,6,24,sports,6.75,1.5,20.892004330870574
1378,1379.0,15,17,7,44,"sports, science, literature",4.25,1.75,24.874325908401747
1379,1380.0,15,12,5,47,literature,3.0,1.25,24.414261947204185
1380,1381.0,12,24,15,27,"sports, literature",6.0,3.75,21.036175911288574
1381,1382.0,14,14,18,45,"sports, science, literature",3.5,4.5,24.31814756025885
1382,1383.0,14,14,19,18,sports,3.5,4.75,14.863423524686697
1383,1384.0,13,27,12,22,"science, literature",6.75,3.0,20.191654402309673
1384,1385.0,11,17,17,49,"sports, science, literature",4.25,4.25,26.625200729803996
1385,1386.0,15,25,17,26,"science, literature",6.25,4.25,20.988118717815908
1386,1387.0,13,22,15,47,science,5.5,3.75,27.43543965528201
1387,1388.0,10,24,5,50,literature,6.0,1.25,29.090200089738925
1388,1389.0,12,20,17,18,"sports, literature",5.0,4.25,16.676130149533392
1389,1390.0,13,25,16,44,"sports, literature",6.25,4.0,27.29126807486401
1390,1391.0,12,30,6,31,science,7.5,1.5,24.24958239325707
1391,1392.0,10,15,12,24,science,3.75,3.0,17.26659108117718
1392,1393.0,11,27,14,20,science,6.75,3.5,19.491304473748773
1393,1394.0,11,13,8,36,"sports, literature",3.25,2.0,20.864455110927015
1394,1395.0,13,14,12,29,literature,3.5,3.0,18.71534813177165
1395,1396.0,13,23,20,48,"science, literature",5.75,5.0,28.087732390370242
1396,1397.0,10,21,16,35,science,5.25,4.0,22.931222313108826
1397,1398.0,15,14,16,10,"sports, science, literature",3.5,4.0,12.062023810443096
1398,1399.0,11,30,10,13,science,7.5,2.5,17.946433036208973
1399,1400.0,13,14,13,35,"sports, science",3.5,3.25,20.81639791745435
1400,1401.0,10,29,10,36,science,7.25,2.5,25.69833944385154
1401,1402.0,10,13,5,10,"science, literature",3.25,1.25,11.759906039635313
1402,1403.0,10,11,15,16,science,2.75,3.75,13.256720283702448
1403,1404.0,14,11,10,50,"sports, literature",2.75,2.5,25.16266906923775
1404,1405.0,10,29,13,19,science,7.25,3.25,19.745365051083887
1405,1406.0,12,24,19,12,science,6.0,4.75,15.783551447081823
1406,1407.0,12,26,9,20,science,6.5,2.25,19.18918670294099
1407,1408.0,12,15,5,27,"sports, science",3.75,1.25,18.317115974018527
1408,1409.0,12,23,20,41,sports,5.75,5.0,25.636507640407093
1409,1410.0,12,16,7,47,"science, literature",4.0,1.75,25.622733030435313
1410,1411.0,14,13,17,18,literature,3.25,4.25,14.561305753878914
1411,1412.0,15,24,18,42,sports,6.0,4.5,26.288800375495327
